2,098663926002055; 0,36974789915966366
2,228160328879753; 0,2815126050420166
2,3391572456320655; 0,2142857142857142
2,4809866392600206; 0,15126050420168058
2,641315519013361; 0,07563025210084029
2,8139773895169578; 0,01680672268907557
2,9928057553956835; -0,06722689075630273
3,1284686536485102; -0,13025210084033634
3,270298047276465; -0,20588235294117663
3,3812949640287773; -0,27310924369747913
3,5107913669064743; -0,34453781512605075
3,6156217882836588; -0,39075630252100857
3,7142857142857144; -0,4453781512605044
3,8807810894141825; -0,5294117647058827
4,115107913669065; -0,6470588235294121
4,355601233299075; -0,7352941176470589
4,565262076053443; -0,8067226890756303
4,799588900308325; -0,8823529411764706
5,095580678314492; -0,9495798319327733
5,286742034943473; -0,9789915966386555
5,496402877697841; -1,0252100840336134
5,841726618705036; -1,0798319327731094
6,051387461459404; -1,1092436974789917
6,3103802672148; -1,138655462184874
6,526207605344296; -1,1806722689075633
6,742034943473793; -1,1974789915966388
6,976361767728674; -1,2226890756302522
7,2168550873586845; -1,226890756302521
7,445015416238438; -1,2521008403361344
7,5560123329907505; -1,2563025210084033
7,697841726618705; -1,2478991596638656
7,895169578622816; -1,2983193277310927
