2,1048304213771836; -0,07563025210084051
2,2589928057553954; -0,1554621848739497
2,425488180883864; -0,239495798319328
2,672147995889003; -0,34033613445378186
2,8879753340185; -0,4285714285714288
3,097636176772868; -0,5378151260504205
3,301130524152107; -0,6470588235294121
3,5046248715313464; -0,7394957983193278
3,7142857142857144; -0,8403361344537816
3,899280575539568; -0,9201680672268906
4,102774922918808; -1,0126050420168067
4,300102774922919; -1,0840336134453783
4,540596094552929; -1,1764705882352944
4,762589928057554; -1,2478991596638656
5,052415210688592; -1,323529411764706
5,323741007194244; -1,3823529411764706
5,588900308324769; -1,4327731092436977
5,798561151079137; -1,4747899159663866
5,9465570400822205; -1,5
6,106885919835561; -1,5378151260504205
6,3103802672148; -1,554621848739496
6,526207605344296; -1,592436974789916
6,772867420349434; -1,6134453781512605
6,982528263103802; -1,6218487394957988
7,19218910585817; -1,6386554621848743
7,303186022610483; -1,6344537815126055
7,494347379239466; -1,651260504201681
7,7225077081192195; -1,6344537815126055
7,8890030832476885; -1,6764705882352944
2,5303186022610484; -0,28571428571428603
2,7831449126413155; -0,39915966386554635
2,980472764645426; -0,48319327731092465
