2,0993560257589694; -0,2238023952095809
2,1876724931002762; -0,2761976047904191
2,275988960441582; -0,32859281437125754
2,485740570377185; -0,35479041916167664
2,6678932842686294; -0,4296407185628741
2,855565777368905; -0,5157185628742516
3,0432382704691814; -0,6167664670658684
3,186752529898804; -0,6953592814371259
3,3357865685372587; -0,7889221556886228
3,5068997240110393; -0,8937125748502996
3,6945722171113156; -1,0172155688622757
3,821527138914443; -1,1107784431137726
4,047838086476541; -1,2679640718562872
4,274149034038638; -1,4288922155688626
4,406623735050598; -1,5374251497005988
4,5556577736890524; -1,6497005988023954
4,704691812327507; -1,7657185628742513
4,81508739650414; -1,8592814371257487
5,019319227230911; -2,0239520958083834
